SMILES,TITLE,TanimotoCombo,ColorTanimoto,Tanimoto
CC(C)(C)OC(=O)N1CCC(=CC1)C(C)(C)C(=O)N(CCCOc2ccc(cc2)F)CCOC,m_22bbh_4145802_14246512,0.68,0.21,0.47
CC1(Cc2c(cc(c(=O)[nH]2)C(=O)NCC[N@@](C)CCC(=O)OC(C)(C)C)C(=O)C1)C,m_22bbh_17831898_3937046,0.62,0.12,0.50
c1cc2c(ccc(c2F)C(=O)N3CCc4c(ccc(=O)[nH]4)C3)c(c1)Br,m_22bbh_14780352_22334966,0.96,0.29,0.66
C[C@H](c1ccc2c(c1)CCC2)NC(=O)[C@@]3(CC(=NO3)C(C)(C)C)C,m_22bbh_1290474_18321294,0.98,0.32,0.66
CC[C@@H](C(=O)NCc1cc(cc2c1CCC2)F)NC(=O)OC(C)(C)C,m_22bbh_20996030_2910582,0.79,0.24,0.55
Cc1cc(ccc1N2C[C@H](CC2=O)C(=O)N(C)C[C@H](COc3ccc(cc3)C(F)(F)F)O)Br,m_22bbh_6483508_517814,0.77,0.19,0.58
Cc1[nH]c(nn1)c2ccc(cc2)C(=O)N3CCc4c(ccc(=O)[nH]4)C3,m_22bbh_14780352_6007590,0.87,0.25,0.63
CC1=NNC(=O)[C@@H]1CCC(=O)N2CCC[C@@H](C2)Cn3cnc4c3cccc4,m_22bbh_8961504_782352,0.86,0.33,0.54
c1cc(c(cc1CCC(=O)N2CCC[C@H](C2)N3CCCCC3)F)O,m_22bbh_4146694_21388984,0.93,0.26,0.67
Cc1ccc(cc1C(=O)N2CCC(CC2)C(=O)N(C)c3ccccc3)O,m_22bbh_2442890_10336694,0.93,0.51,0.41
C[C@H]1C2(CCC2)CCCN1C(=O)c3cc(ccc3OC(C)C)F,m_22bbh_16792840_15356206,1.03,0.29,0.75
C[C@@H](c1c(cccc1F)F)NC(=O)C[C@H]2C(=O)Nc3ccccc3C(=O)N2,m_22bbh_13184582_12523064,0.95,0.34,0.61
C[C@@H]([C@H](c1ccc(cc1)Cl)OC)NC(=O)COc2ccc(cc2)C(C)(C)C,m_22bbh_5136928_59394,0.85,0.25,0.60
Cc1c(c([nH]c1C(=O)NCc2c(nnn2C)Br)C)C(=O)OC(C)C,m_22bbh_13582264_138611,0.71,0.17,0.53
c1ccc(cc1)CCN2C(=O)c3ccc(cc3C2=O)C(=O)N4CCN(CC4)c5ccc(cn5)C#N,m_22bbh_1180748_59547,0.62,0.24,0.38
c1cc(sc1)C(=O)Nc2ccc(cc2)C(=O)NCc3cn4cc(ccc4n3)Cl,m_22bbh_13812708_105138,0.63,0.15,0.48
C[C@@H](C(=O)N1CCCC1)N2CCN(CC2)C(=O)COCc3nc(no3)c4ccccc4,m_22bbh_6957648_12102948,0.65,0.22,0.43
Cc1c(cnc(c1CNC(=O)[C@@H]2CC(=O)N(C2)c3cc(cc(c3)Cl)Cl)OC)Br,m_22bbh_20644316_1307684,0.94,0.23,0.70
c1cc(cc(c1)Br)CC2(CCN(CC2)C(=O)c3cc4n(n3)CCCC4)O,m_22bbh_16925052_10861574,0.82,0.37,0.45
Cc1ccc(cc1)c2c(sc(n2)C)CC(=O)NCC(C)(C)C(F)F,m_22bbh_18683928_59902,1.09,0.30,0.80
CCOCc1nc(on1)CNC(=O)c2c(ccc(c2F)C)Br,m_22bbh_17830962_19977062,0.77,0.16,0.61
CCN1CCN(CC1)C(=O)CC2CCN(CC2)C(=O)C[C@H]3C(=O)N4CCN=C4S3,m_22bbh_4358548_17783666,0.68,0.22,0.46
CC(C)[C@@H](C(C)(C)C(=O)N1CCCN(CC1)C(=O)c2cccc(c2)Cl)NC(=O)OC(C)(C)C,m_22bbh_1317256_12900584,0.73,0.20,0.53
CC(C)(C)OC(=O)N1CCCC(=C1)CN(C)C(=O)C2(CC3(C2)CCC3)c4ccc(cc4)OC,m_22bbh_14794398_10120456,0.81,0.24,0.58
C[C@@H]1CN(C[C@@H](N1C(=O)C)C)C(=O)c2csc(n2)c3ccccn3,m_22bbh_16441588_2055410,0.88,0.27,0.61
CN(C)CC[C@@H](c1cccnc1)NC(=O)CCOc2ccccc2c3ccccc3,m_22bbh_13165688_608594,0.76,0.31,0.45
c1cc(ccc1CNC(=O)[C@@H]2[C@@H]3[C@H]2OCCC3)C(=O)N4CCOCC4,m_22bbh_2072326_13573192,0.77,0.22,0.55
CCn1c(c(c(n1)C)CNC(=O)CCCOc2ccc(cc2)F)C,m_22bbh_3001820_293412,1.01,0.31,0.71
C=CCCNC(=O)[C@H]1CCc2ncnn2C1,m_22bbh_11969916_14033932,0.86,0.14,0.72
CC(C)[C@H](Cc1ccccc1)CNC(=O)C2(CCN(CC2)C(=O)OC(C)(C)C)Nc3ccccc3,m_22bbh_9194882_1041216,0.68,0.22,0.46
Cc1ccc(cc1)N2[C@H]([C@@H](CCC2=O)C(=O)NCc3ccc(cc3)OCCCN(C)C)c4cccs4,m_22bbh_3219356_303856,0.67,0.21,0.46
Cc1c(cnn1C)C(=O)NCCOc2ccc(cc2)S(=O)(=O)C(F)(F)F,m_22bbh_7968254_292196,0.94,0.30,0.64
Cc1c(cnn1c2cccc(c2)Br)C(=O)N3Cc4c(cn[nH]4)[C@@H](C3)C(=O)OC,m_22bbh_23044242_3706202,0.81,0.30,0.51
c1cc(c(c(c1)Cl)Cl)OC[C@H](CNC(=O)[C@H]2CC[C@H](O2)C(=O)N3CCCC3)O,m_22bbh_7114792_11955684,0.83,0.25,0.58
Cn1ccn2c1c(cn2)CNC(=O)CCn3ccc(n3)N,m_22bbh_15066070_16794858,0.88,0.37,0.51
CCNS(=O)(=O)CCCNC(=O)CCc1nnc(n1c2ccccc2)C3CC3,m_22bbh_19900428_14038210,0.79,0.22,0.58
CC(C)(CNC(=O)c1ccccc1n2nccn2)O,m_22bbh_6361186_19179690,1.08,0.46,0.63
Cc1ccc(c(c1)C)CCCNC(=O)c2cc(cc(c2N)Cl)Cl,m_22bbh_117670_14429798,0.82,0.30,0.52
CC(=O)OC[C@H]1CCN(C1)C(=O)[C@@H]2CCCCN2C(=O)c3ccc(=O)[nH]n3,m_22bbh_20611010_5821874,0.96,0.25,0.71
Cc1nc(on1)[C@@H]2[C@@H](C2(C)C)C(=O)NCC3(CC3)CF,m_22bbh_10207876_16482060,0.89,0.12,0.77
Cc1cccc(c1)n2ncc(n2)C(=O)N3CCC(CC3)Cn4ccnc4,m_22bbh_14034012_2497124,0.77,0.24,0.54
CN(CCOc1ccccc1F)C(=O)Cc2ccsc2Br,m_22bbh_140323_13457976,0.83,0.22,0.61
CC1(OC[C@H]([C@@H](CO1)O)NC(=O)CNc2ccccc2OC)C,m_22bbh_20983046_2885046,0.89,0.16,0.73
CC1(CN(CCOC1)C(=O)c2ccc(c3c2nccc3)Cl)C,m_22bbh_13615910_570972,0.99,0.35,0.63
CCOC(=O)c1csc(n1)CNC(=O)[C@@H]2CCC[N@]2Cc3ccc(cc3)Cl,m_22bbh_4832524_12302700,0.84,0.27,0.58
CC(C)(CNC(=O)[C@@]1(CCC[N@](C1)Cc2ccccc2)O)C3CCC3,m_22bbh_10741068_6914278,0.82,0.34,0.48
C[C@H](CC(=O)OC)NC(=O)c1cc(nc(n1)c2ccc(cc2)Cl)O,m_22bbh_138907_15139892,0.93,0.30,0.63
Cc1ccc(cc1C(=O)N(C)C[C@H]2CCN(C2)C(=O)OC(C)(C)C)C(=O)N,m_22bbh_15734168_16893608,0.92,0.29,0.62
CN(CCC1CCCCC1)C(=O)c2ccccc2O,m_22bbh_2678198_467330,1.09,0.30,0.79
COc1cc(ccc1OCC(=O)N)C(=O)NC2C[C@@H]3CSC[C@H]3C2,m_22bbh_16625100_134483,0.66,0.21,0.46
Cc1ccc(cc1)c2c[nH]c(n2)CNC(=O)c3ccc(nc3)C#C,m_22bbh_14391818_3313708,0.72,0.22,0.50
CC(C)c1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)C3CC(=O)NC(=O)C3,m_22bbh_58480_2531248,0.75,0.18,0.57
CC(C)(C)OC(=O)NCC[C@@H](CC(=O)N[C@H]1CCS(=O)(=O)C2(C1)CCC2)C(F)(F)F,m_22bbh_13269942_21047106,0.75,0.22,0.53
C[C@@H]1c2ccc(n2CCN1C(=O)OC(C)(C)C)C(=O)NC[C@@H](Cc3cccc(c3)OC(F)(F)F)CO,m_22bbh_6914290_13219226,0.62,0.20,0.42
COCCn1c2c(c(ccc2)C(=O)N[C@H]3CC[C@@H](CC3)Oc4nccnc4)cc1,m_22bbh_12808058_15085634,0.70,0.17,0.53
CC(C)(C(=O)N1CCc2ccc(c(c2C1)Br)Cl)C(=O)N(C)Cc3ccccc3,m_22bbh_14717058_14777236,0.84,0.28,0.56
C[C@@](CSc1cccc(c1)F)(C(=O)NCCc2nc3cc(ccc3s2)Cl)O,m_22bbh_6955748_10122214,0.88,0.36,0.52
Cc1c2c(cc(nc2sc1C(=O)N[C@@H]3CCn4c(nnc4C3)C)c5cccs5)C(F)(F)F,m_22bbh_19958004_21540826,0.65,0.23,0.42
Cc1cc(sc1C(=O)NCCc2ccc(c(c2Br)OC)OC)F,m_22bbh_20612826_15498916,0.94,0.24,0.70
Cc1cccc2c1CCO[C@@H]2C(=O)NCC(C)(C)Oc3cc(cc(c3)F)F,m_22bbh_10119360_19628642,0.86,0.28,0.57
c1ccc(c(c1)CNC(=O)c2cccc(c2)C(=O)N3CCCCC3)CN4CCCCCC4,m_22bbh_4833128_13948660,0.70,0.25,0.45
c1cc(cc2c1cc(s2)C(=O)N3CC[C@H](C3)CN4CCOCC4)F,m_22bbh_5825706_116472,0.92,0.25,0.68
CC(C)[C@@H]1C2(CCCCC2)CN1C(=O)[C@H]3CCCN(C3)C(=O)C4CC4,m_22bbh_10910044_582018,0.92,0.26,0.66
Cc1c(nnn1C(C)C)C(=O)N2CCC[C@@]3(C2)NC(=O)C(O3)(C)C,m_22bbh_15502046_10437768,0.96,0.19,0.76
c1ccc(cc1)Cn2cc(cn2)C(=O)N[C@@H]3CCS(=O)(=O)C4(C3)CC(C4)C(=O)N,m_22bbh_13585608_134191,0.74,0.18,0.55
Cc1ccc(cc1)c2csc3c2c(=O)n(cn3)CC(=O)NCc4ccc(c(c4)F)C5CC5,m_22bbh_16488328_138572,0.79,0.28,0.51
C=CCn1c(nnc1SCC(=O)NCCCc2ccccn2)c3ccc(cc3Cl)Cl,m_22bbh_7556114_60440,0.83,0.24,0.59
CCCCSCC(=O)N1CCO[C@@H](C1)C(F)(F)F,m_22bbh_5454298_548072,0.85,0.31,0.53
c1ccc(cc1)Cc2c(ncs2)C(=O)N3CC(C3)Oc4cccc(c4)Br,m_22bbh_15767956_15717390,0.98,0.35,0.63
CC(C)(C)OC(=O)N[C@@H](CN(C)C)C(=O)N1CCc2c(ccc(c2C1)OC)OC,m_22bbh_16924182_12523634,0.78,0.20,0.58
CCSc1ccccc1CC(=O)N2CC(C2)c3nncn3C(C)C,m_22bbh_19991488_13150852,0.77,0.23,0.54
Cc1c(c(=O)ccn1CC(=O)N2CCN(CC2)[C@H](C)C(=O)N3CCCC3)O,m_22bbh_6957648_15259290,0.78,0.32,0.45
Cc1cc(cc2c1cc([nH]2)C(=O)N(C)C/C=C/c3ccc(cc3)Br)C(=O)OC,m_22bbh_20613302_14936386,0.75,0.11,0.64
Cc1cc(c(cc1N)Cl)C(=O)N2CCC(CC2)C(=O)NCCOC,m_22bbh_308820_21057048,0.86,0.30,0.56
CO[C@H](C1CC1)C(=O)NCCC(=O)N[C@@H]2CCS(=O)(=O)C2,m_22bbh_731094_9479854,0.89,0.20,0.69
c1cc(ccc1C(=O)NCc2ccc3c(c2)non3)n4c(c(cn4)C#N)N,m_22bbh_13432628_1125876,0.60,0.12,0.47
Cn1cc(c2c1cccc2)CCNC(=O)c3c(onc3OC)C4CC4,m_22bbh_12054936_16608552,0.92,0.31,0.61
Cc1cc(nn1[C@H](C)C2CC2)C(=O)NC[C@]3(CC3(C)C)CO,m_22bbh_15111002_8332474,0.88,0.27,0.60
COc1cc(cc(n1)Cl)C(=O)N[C@H]2C[C@H]3CC[C@@H]2C=C3,m_22bbh_13267994_16525402,0.85,0.31,0.54
COC(=O)C1(CC1)C(=O)N2CCC(CC2)NC(=O)Cc3ccccc3,m_22bbh_806176_8853272,0.78,0.22,0.56
Cc1c(cccc1Br)C(=O)NCC2CC3(C2)CC(C3)O,m_22bbh_16501162_6174114,0.91,0.19,0.72
c1ccc(cc1)c2cccc(c2)CCNC(=O)[C@@H]3CCc4n[nH]c(=O)n4C3,m_22bbh_7106242_13611588,0.86,0.27,0.59
C[C@@](CC1CCC1)(CNC(=O)c2cccc(c2)c3nnco3)OC,m_22bbh_20843522_8370900,0.90,0.32,0.59
c1ccc(cc1)C(=O)NCCOCC(=O)N2CCC(CC2)C[N@@]3CCc4c3cccc4,m_22bbh_21019162_8698840,0.78,0.21,0.57
Cc1ccc(c(c1)F)n2c3c(c(n2)C(=O)NCC[C@H](C)c4ccccc4)CCC3,m_22bbh_9745268_4065856,0.84,0.25,0.59
CN(C)c1cc(c2ccccc2n1)C(=O)N3CCC4(CC3)CCOC4=O,m_22bbh_6547014_8593096,1.00,0.38,0.61
CC[C@H](Cc1cn(c2c1cccc2)C)NC(=O)c3ccc4c(c3)OCCNC4=O,m_22bbh_12429196_20277250,0.86,0.24,0.62
CC(C)(C)CNC(=O)Nc1ccc(c(c1)C(=O)NC[C@@H]2CCC[N@@]([C@H]2c3ccccc3)C)Cl,m_22bbh_18984882_5531652,0.60,0.14,0.46
COC(=O)c1ncc(cn1)C(=O)NC[C@H]2CCCC[C@H]2N3CCOCC3,m_22bbh_13142134_22385106,0.78,0.20,0.58
c1cc(cc(c1)F)NC(=O)C2CCN(CC2)C(=O)[C@@H](Cc3cc(cc(c3)Cl)Cl)O,m_22bbh_2561108_13604280,0.75,0.23,0.52
c1csc2c1CCOC23CCN(CC3)C(=O)CC4=CCOCC4,m_22bbh_8375878_10427764,0.88,0.25,0.63
CC(C)(C)[C@@H](CNC(=O)[C@H](c1ccc(cc1)N)O)SC,m_22bbh_8686374_21203288,0.92,0.14,0.78
CN(CC1(CCC1)COC)C(=O)c2cc(ncc2N)Br,m_22bbh_20613586_16783546,0.98,0.26,0.73
Cc1cccc2c1[nH]cc2CCC(=O)N[C@@H]3CC[C@@H](C3)CS(=O)(=O)N,m_22bbh_13772022_5636172,0.87,0.22,0.65
CC[N@@](CCC(F)(F)F)CCNC(=O)c1cccc(c1F)N,m_22bbh_9296550_21057038,0.86,0.38,0.48
CC1(CCCc2c1[nH]c(=O)c(c2)C(=O)N[C@H]3CCCC[C@H]3C#N)C,m_22bbh_11975686_20854856,0.86,0.33,0.53
CC(C)c1ccc(cc1)[C@@H](CO)NC(=O)c2ccc(cc2)NS(=O)(=O)c3ccc(cc3)Br,m_22bbh_14793488_59077,0.65,0.19,0.47
CN1CC2(C1)CCN(CC2)C(=O)c3cc4ccccc4n3Cc5ccccc5,m_22bbh_20054270_884906,1.02,0.37,0.65
COCC1CCN(CC1)C(=O)C2(CCOCC2)S(=O)(=O)c3ccccc3,m_22bbh_4820620_10265820,0.99,0.31,0.68
CC(C)(C)CC[C@@H](c1ccn(n1)C)NC(=O)[C@H]2CCC2(F)F,m_22bbh_19955642_10389884,0.98,0.32,0.66
c1c(n2c(n1)CCCC2)C(=O)N3CCC[C@](C3)(C(=O)N4CCCC4)O,m_22bbh_10862012_9283378,0.89,0.25,0.65
C[C@@H](c1ccc(c(c1)C(=O)OC)OC)NC(=O)Cc2cn3ccsc3n2,m_22bbh_14474988_138458,0.76,0.19,0.58
CC(C)C(=O)Nc1cc(ccn1)C(=O)N2CCC[N@](CC2)S(=O)(=O)C,m_22bbh_340264_10564426,0.89,0.30,0.60
C[C@H](CCCOCCOC)NC(=O)[C@@]1(CC1(C)C)C(=O)OC(C)(C)C,m_22bbh_20613626_12055830,0.76,0.17,0.59
CC(C)(C)OC(=O)N[C@@H]1C[C@H](CN(C1)C(=O)c2ccc(c(c2)F)CO)O,m_22bbh_16517410_9420368,0.87,0.21,0.66
c1c2c(sc1S(=O)(=O)N)CCN(C2)C(=O)Cc3cc(n[nH]3)N,m_22bbh_12113404_21056926,0.86,0.18,0.68
CCN(CC)Cc1ccc(cc1)C(=O)N2CCC(CC2)CN(C)C,m_22bbh_4836848_9420374,0.80,0.20,0.60
C[N@@]1CCO[C@@H](C1)CNC(=O)c2ccnn2CCC(F)(F)F,m_22bbh_2309000_15085176,1.03,0.36,0.67
CC(C)(C)OC(=O)N1CCCC[C@H](C1)CNC(=O)C[C@@H]2CCCC(=O)N2,m_22bbh_15775026_10269102,0.86,0.21,0.65
c1cc2c(c(c1)O)CCC[C@@H]2NC(=O)c3cc(c4ccsc4c3)O,m_22bbh_19979426_9436062,0.79,0.21,0.57
C[C@H]1CCCC[N@]1S(=O)(=O)c2cccc(c2)C(=O)NC3CC4(C3)CC(C4)C(=O)N,m_22bbh_15755958_60798,0.79,0.20,0.58
C[C@@H](c1ccc(c(c1)F)c2ccccc2)NC(=O)CCCOc3ccc(cc3OC)C#N,m_22bbh_20901768_773226,0.92,0.33,0.59
CC(C)(C)c1ccnc(c1)CNC(=O)c2cnn(c2Cl)c3ccccc3,m_22bbh_16915372_13969786,0.77,0.25,0.52
Cc1cn2cc(sc2n1)C(=O)N3CCC(=CC3)CCN4C(=O)c5ccccc5C4=O,m_22bbh_9581212_13901114,0.87,0.27,0.60
c1ccc2c(c1)CCC[C@]23C(=O)N(C(=O)N3)CC(=O)NCCCc4ccsc4,m_22bbh_13903744_153410,0.77,0.23,0.55
COCCCn1c(=O)c2ccc(cc2[nH]c1=S)C(=O)NCc3[nH]c4cc(ccc4n3)C#N,m_22bbh_20995394_138895,0.57,0.15,0.42
Cc1ccc(c(c1)CC(=O)NCC2CC(CC(C2)(C)C)(C)C)C,m_22bbh_11983526_3081784,0.92,0.23,0.69
CCc1cc(n(n1)c2ccccc2)C(=O)N[C@@H]3CCOC4(C3)CC(C4)NC(=O)OC(C)(C)C,m_22bbh_22435186_20875022,0.83,0.27,0.56
Cc1ccc(cc1CCNC(=O)c2ccc(cc2)NCc3cnn(c3)C)Br,m_22bbh_13571900_12296658,0.76,0.22,0.54
CCOC(=O)C1(CCN(CC1)C(=O)CCc2ccc3c(c2)OCO3)CC#C,m_22bbh_14942306_159602,0.89,0.31,0.58
Cc1ccc(cc1F)[C@@H](CNC(=O)CSc2cc(c3ccccc3n2)C)O,m_22bbh_17319898_59636,0.82,0.27,0.56
c1cc2n[nH]c(=O)n2cc1C(=O)NCC3CC3,m_22bbh_309938_7786076,0.82,0.23,0.59
CC(=C)C[C@@H](C(=O)NC[C@H]1CC(=O)N([C@@H]1c2ccccc2)C)NC(=O)OC(C)(C)C,m_22bbh_12315788_21060342,0.75,0.24,0.51
CC(C)CNS(=O)(=O)c1ccc(cc1)CNC(=O)[C@H]2CCn3c(ncn3)C2,m_22bbh_7875844_13776194,0.70,0.15,0.54
c1c(cc(cc1Cl)Cl)[C@@H]2C[C@H]2NC(=O)C3(CC3)C(=O)N4CCCC4,m_22bbh_14951978_16907698,0.84,0.31,0.52
CN(C)S(=O)(=O)N1CCC(CC1)CNC(=O)C2(CCCC2)NS(=O)(=O)c3ccccc3Br,m_22bbh_7291466_19622262,0.71,0.22,0.49
CC(C)c1ccc(cc1)CNC(=O)c2cc(ccc2C(F)(F)F)Cl,m_22bbh_543020_20885420,0.80,0.21,0.59
Cc1c(sc(n1)COc2ccc(cc2)Cl)C(=O)N3CCC4CC[C@H](C3)S4(=O)=O,m_22bbh_12306622_147724,0.87,0.40,0.47
CC(C)(C)OC(=O)N1CCC(CC1)(C(=O)N[C@@H]2C[C@H]2c3ccc(cc3)F)OCC(F)(F)F,m_22bbh_18980542_1291440,0.66,0.14,0.52
c1cc(ccc1[C@@H](CF)NC(=O)c2ccnc3c2ccc(c3)Cl)Cl,m_22bbh_14471654_13263648,0.96,0.27,0.69
c1ccc(cc1)[C@@H](CCNC(=O)c2cc3c([nH]c2=O)CCCC3)O,m_22bbh_15111174_4555110,0.87,0.36,0.51
CC(C)(C)OC(=O)NC[C@]12CCC[C@H]1CN(C2)C(=O)c3cn(nn3)C[C@@H]4CCOC4,m_22bbh_11681256_12298376,0.77,0.22,0.54
CC=C=CCCNC(=O)COc1ccc(cc1Cl)C#N,m_22bbh_17650874_2009130,0.78,0.17,0.61
C[C@@H]1C[C@@H](CN1C(=O)c2cc3c(s2)c(ccn3)Cl)N4CCOCC4,m_22bbh_10125280_20046258,0.91,0.17,0.74
Cc1c(n[nH]c1CNC(=O)[C@H](C)c2ccc3ccccc3c2)C,m_22bbh_12890710_6821938,0.96,0.21,0.75
CCOCc1nnc(s1)CNC(=O)c2cn3cc(nc3s2)C,m_22bbh_17664580_13901114,0.73,0.18,0.55
CC(C)(C)OC(=O)N1CCC(CC1)(C2(CCC2)C(=O)N3CCC(CC3)(C(F)F)O)O,m_22bbh_9048578_14316696,0.86,0.26,0.61
CCN(CC)S(=O)(=O)c1ccc(s1)CNC(=O)c2c(ccc(c2F)Cl)N,m_22bbh_279810_22842382,0.70,0.17,0.53
Cc1ccc(cc1)CC2(CCN(CC2)C(=O)c3cn(nn3)[C@H]4CCOC4)O,m_22bbh_9478800_9278308,0.86,0.32,0.54
COc1ccc(c(c1)CN2CCN(CC2)C(=O)c3nc(cc(n3)OC)OC)OC,m_22bbh_432642_13159392,0.64,0.17,0.46
CS(=O)(=O)[C@]1(C[C@@H]1C(F)(F)F)CNC(=O)COc2ccccc2OCc3ccccc3,m_22bbh_15426510_4145784,0.85,0.31,0.53
c1ccc2c(c1)nc(s2)SCCC(=O)N3CCC(CC3)CC(F)F,m_22bbh_14586052_136166,0.89,0.31,0.58
C1CCC(C1)(C(C(=O)NCC2(CCC2)CO)(F)F)O,m_22bbh_8697958_9358894,1.07,0.44,0.63
CCc1cc(cc(=O)[nH]1)C(=O)N[C@H](C)c2nc(cs2)C(F)(F)F,m_22bbh_9440066_8365506,0.82,0.23,0.59
Cc1cc(c2c(c1)CCN(C2)C(=O)c3ccc(cc3)S(=O)(=O)Nc4c(n(n(c4=O)c5ccccc5)C)C)C,m_22bbh_14053818_59380,0.63,0.20,0.43
Cc1cc(nc(n1)C)N2CCC(CC2)NC(=O)C[C@H]3CN(C4(CCC4)CO3)C(=O)OC(C)(C)C,m_22bbh_6665694_15261564,0.67,0.23,0.44
CCC[C@@H](C)[C@@H](CO)NC(=O)c1cc(c(nc1)Br)OC,m_22bbh_11682276_9209476,0.83,0.19,0.64
C[C@H](COCC1CC1)NC(=O)c2cnc(o2)NC(=O)OC(C)(C)C,m_22bbh_11688374_21203414,0.77,0.22,0.55
CN(Cc1ccn(n1)c2ccccc2)C(=O)CC(COC)COC,m_22bbh_2084394_17827610,0.82,0.25,0.58
CC(C)(c1cc(ccc1F)Br)C(=O)N2CC[C@H](C2)C3CCC3,m_22bbh_10976636_19991160,0.97,0.28,0.69
CCCc1c(cnn1c2ccccc2)C(=O)N3CC[C@](C3)(CCOC)C(=O)OC,m_22bbh_16793974_8686596,0.92,0.39,0.53
C[C@@H](C(=O)NCc1cnc(cc1Cl)Cl)NS(=O)(=O)c2cccc(c2)C#N,m_22bbh_21458254_7291446,0.85,0.15,0.70
CC(C)(C(=O)N[C@@H]1CCS(=O)(=O)c2c1cccc2)S(=O)(=O)C,m_22bbh_335814_4840566,0.82,0.20,0.61
C[C@H]1CC[N@](C[C@H]1NC(=O)c2cc(ccc2N)S(=O)(=O)Nc3ccccc3OC)Cc4ccccc4,m_22bbh_12297860_16439238,0.70,0.20,0.50
C[C@@H](CC=C)NC(=O)[C@@H]1CCCC12OCCO2,m_22bbh_5002572_9865300,0.92,0.18,0.75
Cc1cc(ccc1C[C@H](CNC(=O)c2ccc3c(c2)S(=O)(=O)NC(=O)N3)C(=O)NC)F,m_22bbh_11566524_15065768,0.72,0.18,0.53
c1cc(ccc1CC(=O)NCCn2cnnc2C3CC3)S(=O)(=O)N4CCCCC4,m_22bbh_5128490_59800,0.73,0.31,0.43
CCN1CCC(CC1)NC(=O)[C@@H]2CCC(CN2C(=O)OC(C)(C)C)(F)F,m_22bbh_135475_16476800,0.89,0.23,0.65
Cc1c(c([nH]c(=O)c1C#N)C)CCC(=O)N[C@H](C)c2nnc3n2CCOC3,m_22bbh_19501080_138680,0.83,0.19,0.64
CSCCCCCCNC(=O)CCC#C,m_22bbh_8686110_9276178,0.66,0.08,0.58
CC(C)c1c(ncs1)C(=O)N2CC(C2)N(CCOC)CCOC,m_22bbh_11678622_10302076,0.73,0.15,0.58
c1ccc2c(c1)cc(c(c2F)C(=O)NCCS(=O)(=O)N3CCCC3)Br,m_22bbh_13426902_16528298,0.90,0.27,0.64
CN(C)c1ncc(c(n1)C(=O)NC[C@@H](c2ccc(cc2)OC)c3c[nH]c4c3cccc4)Br,m_22bbh_293818_13617612,0.73,0.22,0.51
c1ccc(c(c1)C(=O)Nc2ccc(cc2)CNC(=O)c3c4c(sc3n5cccc5)CCC4)O,m_22bbh_14468642_7876722,0.66,0.18,0.48
c1cc(c(c(c1)Cl)CNC(=O)Cn2cccn2)OC(F)F,m_22bbh_12628242_152169,0.92,0.28,0.63
C[C@@H]([C@@H](c1cccc(c1)F)O)NC(=O)[C@H]2CC(=NO2)c3cccc(c3)OC,m_22bbh_7425688_9480182,0.99,0.41,0.58
Cc1cc(cn2c1nc(c2)C(=O)NC[C@@H](CC3CCCC3)C(=O)OC)Br,m_22bbh_13446086_21202758,0.80,0.23,0.58
c1cnn(c1C(=O)NC2CCN(CC2)CC3CCCCC3)CC(F)F,m_22bbh_2206460_9450298,0.85,0.28,0.56
CCCOc1ccc(cc1)C(=O)N2CC(C2)OC(C)C,m_22bbh_20009178_59751,0.86,0.37,0.50
CC(C)C[C@@H](c1nnc2n1cccc2)NC(=O)c3cc(ccc3Cl)C(F)F,m_22bbh_20901058_20847036,0.84,0.21,0.63
CCCC(=O)Nc1cccc(c1)CNC(=O)CCc2c(c3c(nn(c3nc2C)C)C)C,m_22bbh_790630_244389,0.73,0.24,0.50
CC(=O)C12CCC(CC1)(CC2)C(=O)NCc3nccn3CCc4ccccc4,m_22bbh_6742742_16484644,0.81,0.24,0.57
Cc1ccc(c(c1)S(=O)(=O)[N@@]2Cc3ccccc3C[C@H]2C(=O)NCc4cn5c(n4)SCC5)C,m_22bbh_9436054_575104,0.74,0.24,0.50
C[C@H](c1nccn1c2ccccc2)NC(=O)C3=C[C@H](NC(=O)N3)c4ccccc4,m_22bbh_10269126_12421208,0.84,0.28,0.57
C[C@H]1CN(C[C@@H](O1)C)[C@@H](C(C)C)C(=O)NCCCc2nc(cs2)c3ccccn3,m_22bbh_11945926_2063468,0.81,0.22,0.59
C[C@H]1[C@@H](ON=C1C(=O)NC2CN(C2)c3ncccn3)C,m_22bbh_20327950_17321320,0.73,0.16,0.57
C[C@@H](C#N)C(=O)N1CCS(=O)(=O)[C@@H]2[C@H]1CCOC2,m_22bbh_10910372_4832482,0.84,0.24,0.60
CCn1ccc(n1)CCNC(=O)c2cnn(n2)c3ccc(cc3)F,m_22bbh_17320312_5349666,0.88,0.34,0.54
CC[C@H](C)[C@@H](C(=O)NCCSCc1ccccc1)N(C)C(=O)OC(C)(C)C,m_22bbh_107824_16804856,0.71,0.25,0.47
CN(Cc1ccc(c(c1F)F)OC)C(=O)c2cccc(c2)Nc3ncccn3,m_22bbh_21036856_504910,0.87,0.31,0.57
Cc1c(n[nH]c1C(C)(C)C)C(=O)N2CCC(CC2)c3c[nH]nc3,m_22bbh_5128440_22312896,0.77,0.14,0.63
Cn1c(c2c(n1)CN(CC2)C(=O)c3c(ccc(c3F)F)O)O,m_22bbh_16466058_22333164,1.06,0.37,0.69
