SMILES,TITLE,TanimotoCombo,ColorTanimoto,Tanimoto
Cc1cccc(c1)n2c(c(nn2)C(=O)N3CCCCCC3)C,m_22bbh_57673_1129076,0.93,0.45,0.47
c1cc2c(c[nH]c2nc1)C(=O)N3CCCCCC3,m_22bbh_57673_1129090,0.97,0.32,0.64
c1c(cn(n1)CCC(=O)N2CCCCCC2)Cl,m_22bbh_57673_1129328,1.07,0.36,0.71
c1c(cn(n1)CCC(=O)N2CCCCCC2)Br,m_22bbh_57673_1129348,1.03,0.32,0.71
c1ccc(cc1)[C@@H]2CC(=NO2)C(=O)N3CCCCCC3,m_22bbh_57673_1129444,1.03,0.29,0.74
CCN(CC)c1nc2c(s1)cc(s2)C(=O)N3CCCCCC3,m_22bbh_57673_1129484,0.91,0.38,0.53
CCNc1nc2nnc(n2c(n1)NCC)SCC(=O)N3CCCCCC3,m_22bbh_57673_1130444,0.87,0.28,0.59
c1c(scn1)C(=O)N2CCCCCC2,m_22bbh_57673_1130450,0.98,0.45,0.53
c1cc(ccc1C2(CCCCC2)C(=O)N3CCCCCC3)Br,m_22bbh_57673_1130464,1.16,0.44,0.72
Cc1cccc(c1)C2(CCCCC2)C(=O)N3CCCCCC3,m_22bbh_57673_1130482,1.19,0.48,0.71
c1cc(c(nc1)SC2CCCC2)C(=O)N3CCCCCC3,m_22bbh_57673_1136894,1.38,0.56,0.82
CN(C)CC(=O)N1CCCCCC1,m_22bbh_57673_2989428,0.84,0.25,0.59
Cn1ccc(n1)C(=O)N2CCCCCC2,m_22bbh_57673_2989518,0.89,0.29,0.60
c1nncn1CC(=O)N2CCCCCC2,m_22bbh_57673_2991100,0.90,0.31,0.59
C1CCCN(CC1)C(=O)C2=COCC2,m_22bbh_57673_2991110,0.95,0.37,0.58
C[C@](c1ccccc1)(C(=O)N2CCCCCC2)N(C)C,m_22bbh_57673_2991118,1.02,0.31,0.72
CN1CCN(CC1)[C@@H](c2ccccc2)C(=O)N3CCCCCC3,m_22bbh_57673_2991122,1.06,0.35,0.71
Cc1c(sc(c1C(=O)N2CCCCCC2)NC(=O)C(C)C)C,m_22bbh_57673_2991130,1.06,0.30,0.76
c1cc(cc(c1)C(=O)N2CCCCCC2)CN3CCOCC3,m_22bbh_57673_2991144,1.01,0.30,0.71
CCCN(CCC)CCCC(=O)N1CCCCCC1,m_22bbh_57673_2991152,0.81,0.20,0.61
CC[N@](C)[C@@H](c1ccccc1)C(=O)N2CCCCCC2,m_22bbh_57673_2991154,1.18,0.33,0.86
c1c(nc(s1)c2[nH]cnn2)CC(=O)N3CCCCCC3,m_22bbh_57673_2991156,0.95,0.24,0.71
CN1CCN(CC1)c2cc(ccn2)C(=O)N3CCCCCC3,m_22bbh_57673_3000060,1.20,0.43,0.77
c1ccc2c(c1)N[C@H](NS2(=O)=O)C(=O)N3CCCCCC3,m_22bbh_57673_3000298,0.92,0.29,0.63
CCOC(=O)C1=NN([C@H](C1)C(=O)N2CCCCCC2)c3ccccc3,m_22bbh_57673_3000304,1.09,0.41,0.68
C1CCCN(CC1)C(=O)C2=COCCC2,m_22bbh_57673_3000314,0.98,0.37,0.60
C[C@H](CC(=O)N1CCCCCC1)NC(=O)C2CCCCC2,m_22bbh_57673_3000320,1.04,0.30,0.75
c1ccc2c(c1)nc(s2)N3CCC(CC3)C(=O)N4CCCCCC4,m_22bbh_57673_3000334,0.76,0.19,0.57
CC(C)[C@H](C(=O)N1CCCCCC1)SCc2ccccc2,m_22bbh_57673_3000496,0.98,0.25,0.73
CCCC(=O)N1CSC[C@@H]1C(=O)N2CCCCCC2,m_22bbh_57673_3000584,1.01,0.31,0.71
c1cc(ccc1CCC(=O)N2CCCCCC2)OC(F)(F)F,m_22bbh_57673_3000610,1.01,0.37,0.64
c1cc(ncc1C(=O)N2CCCCCC2)OCC3CC3,m_22bbh_57673_3000668,0.99,0.48,0.51
c1ccc(cc1)S(=O)(=O)Nc2ccc(cc2C(=O)N3CCCCCC3)Cl,m_22bbh_57673_3001312,0.98,0.26,0.71
CC(C)CC(=O)N[C@@H](c1ccccc1)C(=O)N2CCCCCC2,m_22bbh_57673_3001424,1.01,0.35,0.66
C1CCCN(CC1)C(=O)CSC[C@@H]2CCCCO2,m_22bbh_57673_3001466,1.00,0.25,0.75
c1cc(ccc1CNC(=O)NCC(=O)N2CCCCCC2)Cl,m_22bbh_57673_3001566,0.86,0.28,0.58
c1ccc(c(c1)C(=O)N2CCCCCC2)S(=O)(=O)N3CCCC3,m_22bbh_57673_3001972,1.13,0.39,0.74
c1cc(ncc1Br)C(=O)N2CCCCCC2,m_22bbh_57673_3002094,0.91,0.20,0.70
CC(=O)CCc1ccc(cc1)OCc2cccc(c2)C(=O)N3CCCCCC3,m_22bbh_57673_3002190,0.71,0.30,0.41
c1ccc(c(c1)CCC(=O)N2CCCCCC2)OC(F)(F)F,m_22bbh_57673_3002204,0.96,0.37,0.59
COC(=O)N1CCC[C@@H]1C(=O)N2CCCCCC2,m_22bbh_57673_3002268,1.05,0.31,0.74
CCS[C@H](C(C)C)C(=O)N1CCCCCC1,m_22bbh_57673_3002374,0.89,0.20,0.69
CC(C)(C)c1ccc(cc1)CCCC(=O)N2CCCCCC2,m_22bbh_57673_3002386,0.93,0.34,0.58
C[C@H]1C[C@@H](CC(C1)(C)C)CC(=O)N2CCCCCC2,m_22bbh_57673_3002436,1.00,0.36,0.64
c1cc(cc(c1)C(F)(F)F)C2(CC2)C(=O)N3CCCCCC3,m_22bbh_57673_3002532,1.08,0.40,0.68
Cc1ccccc1c2nc(cs2)C(=O)N3CCCCCC3,m_22bbh_57673_3002656,0.96,0.25,0.71
c1ccc(c(c1)c2nc(cs2)C(=O)N3CCCCCC3)Cl,m_22bbh_57673_3002670,0.93,0.24,0.69
c1cc(sc1)c2ncc(s2)C(=O)N3CCCCCC3,m_22bbh_57673_3002722,1.00,0.49,0.51
COc1ccc(cc1)CCCCCC(=O)N2CCCCCC2,m_22bbh_57673_3002874,0.98,0.32,0.67
CC1(CC[C@@H](c2c1cccc2)C(=O)N3CCCCCC3)C,m_22bbh_57673_3003514,1.00,0.31,0.69
Cn1c(c(cn1)C(=O)N2CCCCCC2)C(F)F,m_22bbh_57673_3003698,1.16,0.56,0.60
CC(=O)N[C@H](CC(=O)N1CCCCCC1)c2c(cccc2F)F,m_22bbh_57673_3003738,1.01,0.30,0.72
COC(=O)[C@@H]1C[C@@H]1C(=O)N2CCCCCC2,m_22bbh_57673_3003750,1.01,0.41,0.60
c1cc2c(cc1C(=O)N3CCCCCC3)nc([nH]2)C(F)F,m_22bbh_57673_3005944,0.88,0.26,0.62
CNC(=O)C1(CC1)C(=O)N2CCCCCC2,m_22bbh_57673_3014568,1.04,0.37,0.67
CC(C)CC(=O)N1Cc2ccccc2C[C@H]1C(=O)N3CCCCCC3,m_22bbh_57673_3014570,0.93,0.23,0.70
c1cc(cc(c1)Cl)CC(=O)N2CCCCCC2,m_22bbh_57673_3020518,1.05,0.37,0.68
C1CCCN(CC1)C(=O)CS(=O)(=O)C[C@H]2CCCO2,m_22bbh_57673_3020568,1.10,0.34,0.76
C[C@@H](CC(C)C)CC(=O)N1CCCCCC1,m_22bbh_57673_3020634,0.94,0.20,0.74
C[C@H](CC(=O)N1CCCCCC1)C(C)C,m_22bbh_57673_3020648,0.88,0.22,0.66
c1cc(cc(c1)OC2CCCC2)CCC(=O)N3CCCCCC3,m_22bbh_57673_3021110,0.86,0.29,0.57
c1ccc(c(c1)OCC(=O)N2CCCCCC2)OCC(F)(F)F,m_22bbh_57673_3021124,0.87,0.33,0.54
CC(C)(C)OC(=O)N(C)CC(=O)N1CCCCCC1,m_22bbh_57673_3042582,0.92,0.22,0.70
c1cc(ccc1c2cc(c3c(noc3n2)C4CC4)C(=O)N5CCCCCC5)F,m_22bbh_57673_3042616,0.94,0.23,0.71
c1ccc(cc1)c2cc(c3c(noc3n2)C4CC4)C(=O)N5CCCCCC5,m_22bbh_57673_3042618,0.93,0.29,0.64
C1CCCN(CC1)C(=O)CNCC(F)(F)F,m_22bbh_57673_3042634,0.90,0.22,0.68
c1c(c(n[nH]1)C2CCCCC2)C(=O)N3CCCCCC3,m_22bbh_57673_3042636,1.43,0.57,0.85
C[C@@H](C(=O)N1CCCCCC1)N2CCCCC2=O,m_22bbh_57673_3048302,1.05,0.31,0.74
CCC[C@](C)(C(=O)N1CCCCCC1)NC(=O)OC(C)(C)C,m_22bbh_57673_3048402,0.91,0.18,0.73
c1cnc(nc1)c2nc(on2)CCC(=O)N3CCCCCC3,m_22bbh_57673_3048462,1.03,0.37,0.66
C1CCCN(CC1)C(=O)[C@H]2CCCOC2,m_22bbh_57673_3048476,0.95,0.36,0.58
c1cc2c(cc1Cl)[nH]cc2CC(=O)N3CCCCCC3,m_22bbh_57673_3048544,1.03,0.33,0.70
C1CCCN(CC1)C(=O)CCN2CCCC2=O,m_22bbh_57673_3048644,1.01,0.31,0.70
Cc1c(sc(n1)CC(C)C)C(=O)N2CCCCCC2,m_22bbh_57673_3049060,1.09,0.49,0.60
CCc1ccc(cc1)[C@H](C)C(=O)N2CCCCCC2,m_22bbh_57673_3049424,1.07,0.29,0.78
CCCc1c2c(cc(nc2on1)c3cccnc3)C(=O)N4CCCCCC4,m_22bbh_57673_3049526,0.87,0.18,0.69
C1CCCN(CC1)C(=O)[C@H]2CSCN2C(=O)C3CCC3,m_22bbh_57673_3062526,1.15,0.38,0.77
CC(C)(C)C(=O)N1CSC[C@@H]1C(=O)N2CCCCCC2,m_22bbh_57673_3062528,1.04,0.28,0.76
c1ccc(cc1)[C@@H](C(=O)N2CCCCCC2)N3CCS(=O)(=O)CC3,m_22bbh_57673_3062534,1.05,0.31,0.74
c1ccc(cc1)S(=O)(=O)Nc2cc(ccc2C(=O)N3CCCCCC3)Cl,m_22bbh_57673_3066404,0.98,0.26,0.71
c1cc(ccc1CNC(=O)C2CCCC2)C(=O)N3CCCCCC3,m_22bbh_57673_3066450,0.74,0.29,0.45
CCSc1ccc(cn1)C(=O)N2CCCCCC2,m_22bbh_57673_3066620,1.04,0.47,0.57
C1CCCN(CC1)C(=O)[C@H]2CCCN2C(=O)OCC(F)(F)F,m_22bbh_57673_3066902,1.10,0.33,0.77
C[C@@H](c1ccc2c(c1)OCCO2)C(=O)N3CCCCCC3,m_22bbh_57673_3066912,1.00,0.25,0.74
c1ccc(cc1)[C@@H](C(=O)N2CCCCCC2)N3CCCCC3=O,m_22bbh_57673_3071314,1.06,0.38,0.68
CN(Cc1ccccc1)C(=O)NCCC(=O)N2CCCCCC2,m_22bbh_57673_3071316,1.00,0.37,0.63
CCCCCS(=O)(=O)CC(=O)N1CCCCCC1,m_22bbh_57673_3073314,0.93,0.28,0.65
CCCCC(=O)N1CSC[C@@H]1C(=O)N2CCCCCC2,m_22bbh_57673_3073356,1.03,0.27,0.77
CC(=O)Nc1ccc(c(c1)C(=O)N2CCCCCC2)NS(=O)(=O)C,m_22bbh_57673_3081282,0.94,0.24,0.70
CN(C)[C@@]1(CCc2c1cccc2)C(=O)N3CCCCCC3,m_22bbh_57673_3081284,1.08,0.33,0.75
c1ccc(cc1)N(CCC#N)C(=O)CCC(=O)N2CCCCCC2,m_22bbh_57673_3081286,0.88,0.27,0.60
CCCS(=O)(=O)Nc1ccc(cc1)C(=O)N2CCCCCC2,m_22bbh_57673_3081502,0.76,0.26,0.50
COc1cccc2c1OC[C@@H](C2)C(=O)N3CCCCCC3,m_22bbh_57673_3081608,1.00,0.26,0.74
Cc1ccc(c(c1)CC(=O)N2CCCCCC2)C,m_22bbh_57673_3081784,1.02,0.36,0.67
CC(C)(C)c1ccc(cc1)C(=O)N2CSC[C@@H]2C(=O)N3CCCCCC3,m_22bbh_57673_3081940,1.00,0.33,0.67
c1ccc2c(c1)c(cn2Cc3ccc(cc3)Cl)CCC(=O)N4CCCCCC4,m_22bbh_57673_3082018,1.00,0.44,0.57
CC[C@H](C(=O)N1CCCCCC1)Nc2nnnn2c3ccccc3,m_22bbh_57673_3114568,1.05,0.33,0.72
c1cc(ccc1C#N)N2CCC[C@@H]2C(=O)N3CCCCCC3,m_22bbh_57673_3114582,1.29,0.45,0.84
COC(=O)CS(=O)(=O)CCC(=O)N1CCCCCC1,m_22bbh_57673_3114602,0.90,0.25,0.65
C[C@H]1Cc2ccccc2N1C(=O)[C@H]3CCCC[C@H]3C(=O)N4CCCCCC4,m_22bbh_57673_3114604,1.11,0.33,0.78
c1ccc2c(c1)ncn2c3ccc(cc3)C(=O)N4CCCCCC4,m_22bbh_57673_3123774,0.67,0.22,0.45
C[C@H](C(=O)N1CCCCCC1)Oc2ccccc2Cc3ccccc3,m_22bbh_57673_3123938,0.98,0.31,0.66
CCOCCC(=O)N1CCCCCC1,m_22bbh_57673_3124140,0.93,0.42,0.51
CN(C)C(=O)c1ccc(cc1)C(=O)N2CCCCCC2,m_22bbh_57673_3124430,0.91,0.32,0.59
c1ccc2c(c1)[C@H](CCO2)C(=O)N3CCCCCC3,m_22bbh_57673_3124660,1.10,0.37,0.73
c1cc(ccc1CC(=O)N2CCCCCC2)S(=O)(=O)N,m_22bbh_57673_3173318,0.92,0.27,0.65
CC(C)S(=O)(=O)Nc1ccc(cc1)C(=O)N2CCCCCC2,m_22bbh_57673_3173326,0.81,0.25,0.56
CCCN(CCC)C(=O)CCC(=O)N1CCCCCC1,m_22bbh_57673_3173334,0.89,0.29,0.60
Cc1c(sc(n1)c2[nH]cnn2)C(=O)N3CCCCCC3,m_22bbh_57673_3173336,0.90,0.35,0.55
CCN(CC)[C@@H](c1ccccc1)C(=O)N2CCCCCC2,m_22bbh_57673_3173342,1.12,0.34,0.78
Cc1cc(c(n1c2ccc(cc2)C#N)C)C(=O)N3CCCCCC3,m_22bbh_57673_3191120,0.75,0.20,0.55
c1ccc(cc1)[C@H](CC(=O)N2CCCCCC2)N3CCOC3=O,m_22bbh_57673_3191526,1.07,0.39,0.68
CCS(=O)(=O)c1ccc(cc1)CC(=O)N2CCCCCC2,m_22bbh_57673_3191570,0.95,0.29,0.65
Cc1nc(nn1c2c(cccc2Cl)Cl)C(=O)N3CCCCCC3,m_22bbh_57673_3191790,0.88,0.21,0.67
c1cnc(cn1)c2nc(cs2)C(=O)N3CCCCCC3,m_22bbh_57673_3191804,0.94,0.28,0.66
c1c(cc(cc1C(F)(F)F)N2CCCC2=O)C(=O)N3CCCCCC3,m_22bbh_57673_3191866,0.88,0.31,0.57
CCOc1ccccc1[C@@H](CC(=O)N2CCCCCC2)NC(=O)C,m_22bbh_57673_3192126,0.95,0.33,0.63
C1CCCN(CC1)C(=O)C2(CC2)C(=O)N,m_22bbh_57673_3203442,1.00,0.37,0.63
c1c(cnc(c1Cl)N)C(=O)N2CCCCCC2,m_22bbh_57673_3203464,0.97,0.37,0.60
CN(C)c1ccc(nn1)C(=O)N2CCCCCC2,m_22bbh_57673_3203510,0.99,0.46,0.54
CC(C)[C@@H](C(=O)N1CCCCCC1)NC(=O)NC(C)(C)C,m_22bbh_57673_3203512,0.85,0.08,0.77
CCCN(CCC)C(=O)CCCC(=O)N1CCCCCC1,m_22bbh_57673_3203520,0.91,0.32,0.60
CCNC(=O)CCCC(=O)N1CCCCCC1,m_22bbh_57673_3203522,0.92,0.31,0.61
CCNC(=O)CCC(=O)N1CCCCCC1,m_22bbh_57673_3203524,0.89,0.22,0.68
CCCNC(=O)CCC(=O)N1CCCCCC1,m_22bbh_57673_3203526,0.88,0.30,0.58
CCCNC(=O)CCCC(=O)N1CCCCCC1,m_22bbh_57673_3203530,0.89,0.31,0.58
CC(C)NC(=O)CCCC(=O)N1CCCCCC1,m_22bbh_57673_3203532,0.88,0.28,0.61
C1CCCN(CC1)C(=O)C2(CCC2)C(=O)N,m_22bbh_57673_3203536,0.96,0.31,0.66
c1cc(ccc1CSc2[nH]cnn2)C(=O)N3CCCCCC3,m_22bbh_57673_3203556,0.84,0.26,0.58
c1cc(sc1)c2nnc(n2C3CC3)SCC(=O)N4CCCCCC4,m_22bbh_57673_3217104,0.87,0.35,0.52
CCOc1cc(ccc1OCC(=O)OC)C(=O)N2CCCCCC2,m_22bbh_57673_3217310,0.85,0.41,0.44
CC(=O)NCC(=O)N1CCC[C@@H]1C(=O)N2CCCCCC2,m_22bbh_57673_3217322,1.06,0.26,0.80
CC(C)[C@H](CC(=O)N1CCCCCC1)c2ccccc2,m_22bbh_57673_3217432,1.10,0.33,0.77
Cc1c(n(c2c1cc(cc2)C(=O)N3CCCCCC3)CCOC)C,m_22bbh_57673_3217446,0.89,0.32,0.58
CN(C)C(=O)c1cccc(c1)C(=O)N2CCCCCC2,m_22bbh_57673_3217522,1.01,0.36,0.65
c1c2c(sc1C(=O)N3CCCCCC3)CCOC2,m_22bbh_57673_3217576,0.96,0.36,0.60
CC(C)[C@H](C(=O)N1CCCCCC1)S(=O)(=O)C2CCCCC2,m_22bbh_57673_3217780,1.18,0.39,0.79
CC(C)(c1ccc(cc1)F)C(=O)N2CCCCCC2,m_22bbh_57673_3217788,1.03,0.31,0.72
Cc1ccc(cc1)[C@H](C)C(=O)N2CCCCCC2,m_22bbh_57673_3217998,1.08,0.33,0.75
c1ccc(cc1)[C@H](CC(=O)N2CCCCCC2)C(F)(F)F,m_22bbh_57673_3218138,1.14,0.36,0.77
CC(C)(C)OC(=O)c1cc(nn1c2ccccc2)C(=O)N3CCCCCC3,m_22bbh_57673_3218152,0.91,0.39,0.52
Cc1cc2c(cc(nc2cc1C)c3ccccc3)C(=O)N4CCCCCC4,m_22bbh_57673_3218350,1.00,0.40,0.60
c1c(ncs1)C(=O)N2CCCCCC2,m_22bbh_57673_3218376,0.89,0.29,0.59
COC(=O)Nc1cccc(c1)C(=O)N2CCCCCC2,m_22bbh_57673_3218402,0.93,0.32,0.61
C[C@H](CC(=O)N1CCCCCC1)c2ccccc2OC,m_22bbh_57673_3218480,1.06,0.30,0.75
CCCOc1cn(nc1C(=O)N2CCCCCC2)c3ccccc3,m_22bbh_57673_3218514,0.93,0.27,0.66
c1cc2c(cc1c3ncc(s3)C(=O)N4CCCCCC4)OCO2,m_22bbh_57673_3218534,0.69,0.25,0.44
Cc1ccc(cc1)C(C)(C)C(=O)N2CCCCCC2,m_22bbh_57673_3218724,1.03,0.31,0.72
c1cc(cc(c1)Oc2ccc(cc2)C#N)C(=O)N3CCCCCC3,m_22bbh_57673_3218784,1.07,0.33,0.74
c1cc(c(nc1)C(=O)N2CCCCCC2)OCC(F)F,m_22bbh_57673_3218800,1.14,0.33,0.81
COC(=O)c1cc(n(n1)c2ccccc2)C(=O)N3CCCCCC3,m_22bbh_57673_3218842,1.33,0.58,0.75
c1csc2c1c(ncn2)N3CCC[C@@H]3C(=O)N4CCCCCC4,m_22bbh_57673_3218950,1.16,0.36,0.80
CC(C)COc1c(cccn1)C(=O)N2CCCCCC2,m_22bbh_57673_3219016,1.25,0.40,0.84
Cc1ccc(cc1Cl)C(=O)N2CCCCCC2,m_22bbh_57673_3219098,1.00,0.42,0.58
c1cc(ccc1C#N)SCC(=O)N2CCCCCC2,m_22bbh_57673_3219162,1.04,0.34,0.70
CNC(=O)c1ccc(cn1)C(=O)N2CCCCCC2,m_22bbh_57673_3219308,0.94,0.42,0.52
CCOc1cn(nc1C(=O)N2CCCCCC2)c3ccccc3,m_22bbh_57673_3219318,0.99,0.30,0.69
CCCN(CCC)C(=O)c1cccc(c1)C(=O)N2CCCCCC2,m_22bbh_57673_3219426,0.88,0.30,0.59
c1csc2c1CCO[C@@H]2CC(=O)N3CCCCCC3,m_22bbh_57673_3219702,1.06,0.37,0.69
CC(C)CCC(=O)NCC(=O)N1CCCCCC1,m_22bbh_57673_3225148,0.85,0.19,0.66
Cc1c(c(n2c(n1)cc(=O)[nH]2)C)CC(=O)N3CCCCCC3,m_22bbh_57673_3225164,0.77,0.24,0.53
C[C@H](CC(=O)N1CCCCCC1)n2cccc2,m_22bbh_57673_3225168,1.11,0.36,0.75
C1CCCN(CC1)C(=O)CNC(=O)OCC(F)(F)F,m_22bbh_57673_3273030,0.89,0.22,0.67
C1CCCN(CC1)C(=O)C[C@H]2CCC(=O)N2,m_22bbh_57673_3305450,0.98,0.35,0.64
c1cc(cc(c1)OCc2ccc(cc2)Cl)C(=O)N3CCCCCC3,m_22bbh_57673_3307660,0.99,0.34,0.65
Cc1cc(c(n1CC2CC2)C)C(=O)N3CCCCCC3,m_22bbh_57673_3307696,1.01,0.42,0.59
Cc1cc(ccc1F)C(=O)N2CCCCCC2,m_22bbh_57673_3307748,0.99,0.41,0.57
c1cc(ccc1C#N)SCCC(=O)N2CCCCCC2,m_22bbh_57673_3307856,0.97,0.36,0.62
Cc1c(nnn1c2ccccc2Cl)C(=O)N3CCCCCC3,m_22bbh_57673_3308004,0.93,0.45,0.48
C[C@H](COC)C(=O)N1CCCCCC1,m_22bbh_57673_3308154,0.93,0.37,0.57
CC(C)(c1ccccc1Cl)C(=O)N2CCCCCC2,m_22bbh_57673_3308366,1.05,0.31,0.74
Cc1cccc2c1c(c[nH]2)CC(=O)N3CCCCCC3,m_22bbh_57673_3308402,0.95,0.31,0.63
c1cc(cc(c1)NCC(=O)N2CCCCCC2)C(F)(F)F,m_22bbh_57673_3312024,1.02,0.35,0.67
C#Cc1ccc(nc1)C(=O)N2CCCCCC2,m_22bbh_57673_3312174,0.90,0.20,0.70
Cc1ccccc1CCC(=O)N2CCCCCC2,m_22bbh_57673_3312502,1.11,0.42,0.69
CC[C@H](CC(=O)N1CCCCCC1)c2ccccc2,m_22bbh_57673_3312722,1.11,0.34,0.76
CS(=O)(=O)c1ccc(c(c1)C(=O)N2CCCCCC2)Br,m_22bbh_57673_3312874,0.89,0.29,0.60
CC(C)c1nc(nn1c2c(cccc2Cl)Cl)C(=O)N3CCCCCC3,m_22bbh_57673_3313064,0.87,0.22,0.65
c1ccc(cc1)C[C@@H](C(=O)N2CCCCCC2)N3CCCOC3=O,m_22bbh_57673_3313414,1.00,0.32,0.69
CC(C)(C)CCCC(=O)N1CCCCCC1,m_22bbh_57673_3313542,0.89,0.22,0.67
C#Cc1ccc(cn1)C(=O)N2CCCCCC2,m_22bbh_57673_3313708,1.01,0.45,0.55
CC(C)(C)OC(=O)[C@@H]1CC(=NN1c2ccccc2)C(=O)N3CCCCCC3,m_22bbh_57673_3351052,0.89,0.34,0.55
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)N2CCCCCC2,m_22bbh_57673_3365096,0.77,0.24,0.53
c1ccn(c1)Cc2ccc(cc2)C(=O)N3CCCCCC3,m_22bbh_57673_3365122,0.86,0.37,0.50
c1cc2c(cc1C(=O)Nc3c(ccs3)C(=O)N4CCCCCC4)CCC2,m_22bbh_57673_3365428,0.91,0.27,0.64
c1cc(ccc1C(=O)N2CSC[C@H]2C(=O)N3CCCCCC3)Cl,m_22bbh_57673_3365622,1.06,0.27,0.79
CN(C)S(=O)(=O)c1ccc(cc1Br)C(=O)N2CCCCCC2,m_22bbh_57673_3365640,0.85,0.27,0.57
c1cc2c(cc1C(=O)Nc3c(ccs3)C(=O)N4CCCCCC4)CCCC2,m_22bbh_57673_3365852,0.89,0.27,0.62
CCN(CC)C(=O)c1ccc(cc1)C(=O)N2CCCCCC2,m_22bbh_57673_3365950,0.92,0.36,0.56
CCN(C)C(=O)c1cccc(c1)C(=O)N2CCCCCC2,m_22bbh_57673_3365962,1.00,0.36,0.64
CCCN(CC)C(=O)c1ccc(cc1)C(=O)N2CCCCCC2,m_22bbh_57673_3365974,0.87,0.29,0.58
C[C@@H](CC(=O)N1CCCCCC1)S(=O)(=O)c2ccc(cc2)F,m_22bbh_57673_3365998,1.14,0.41,0.74
c1ccc2c(c1)CC[C@@H]2C(=O)N3CCCCCC3,m_22bbh_57673_3366296,1.05,0.35,0.69
Cc1cc(ccc1C(=O)N2CCCCCC2)n3cccc3,m_22bbh_57673_3366362,0.90,0.36,0.54
Cc1ccc(=O)n(n1)CC(=O)N2CCCCCC2,m_22bbh_57673_3366398,0.95,0.32,0.63
c1cc(c2c(c1)NC(=O)CO2)C(=O)N3CCCCCC3,m_22bbh_57673_3366504,0.99,0.27,0.72
c1ccn(c1)c2ccc(cc2F)C(=O)N3CCCCCC3,m_22bbh_57673_3366516,0.87,0.36,0.51
c1ccc2c(c1)C[C@@H](N(C2)C(=O)c3ccccc3Cl)C(=O)N4CCCCCC4,m_22bbh_57673_3377862,0.94,0.35,0.59
CCS(=O)(=O)N[C@@H](CCSC)C(=O)N1CCCCCC1,m_22bbh_57673_3377872,0.91,0.27,0.64
Cn1cccc(c1=O)C(=O)N2CCCCCC2,m_22bbh_57673_3377896,1.00,0.36,0.64
Cc1c(c(nc2c1c(=O)n([nH]2)C)C)CCC(=O)N3CCCCCC3,m_22bbh_57673_3377898,0.95,0.25,0.70
CCC[N@@](C)CCC(=O)N1CCCCCC1,m_22bbh_57673_3377906,0.88,0.22,0.66
c1ccc(c(c1)C(=O)c2ccc(c(c2)Cl)Cl)C(=O)N3CCCCCC3,m_22bbh_57673_3391132,1.18,0.40,0.77
c1cc(c(cc1n2cnnn2)Cl)C(=O)N3CCCCCC3,m_22bbh_57673_3391140,0.79,0.16,0.63
COC(=O)N1CCC[C@@H](C1)C(=O)N2CCCCCC2,m_22bbh_57673_3391208,1.02,0.33,0.69
Cc1ccc2c(c1)sc(c2Cl)C(=O)N3CCCCCC3,m_22bbh_57673_3391220,0.95,0.33,0.62
c1cc(ncc1C(=O)N2CCCCCC2)N3CCCCCC3,m_22bbh_57673_3391316,0.96,0.47,0.49
c1ccc(c(c1)CC(=O)N2CCCCCC2)Br,m_22bbh_57673_3391386,0.99,0.33,0.66
Cn1c2ccc(cc2nn1)C(=O)N3CCCCCC3,m_22bbh_57673_3391590,0.94,0.35,0.59
c1cnn(c1)c2ccc(cc2F)C(=O)N3CCCCCC3,m_22bbh_57673_3391808,0.88,0.31,0.57
c1cc(ncc1C(=O)N2CCCCCC2)OCC(C(F)F)(F)F,m_22bbh_57673_3391850,0.92,0.48,0.45
CC(C)(C(=O)N1CCCCCC1)NC(=O)OC,m_22bbh_57673_3392412,0.89,0.20,0.69
C1CCCN(CC1)C(=O)C2(CCC2)C(=O)NC3CC3,m_22bbh_57673_3392554,1.06,0.31,0.75
C[C@H]1C(=O)Nc2cccc(c2O1)C(=O)N3CCCCCC3,m_22bbh_57673_3392706,1.00,0.27,0.73
c1cc(cc(c1)C(=O)N2CCCCCC2)C(F)F,m_22bbh_57673_3392738,1.02,0.41,0.61
COC(=O)Nc1ccccc1C(=O)N2CCCCCC2,m_22bbh_57673_3479218,1.10,0.33,0.77
C[C@@H]1CCCC[N@@]1CCOc2ccccc2C(=O)N3CCCCCC3,m_22bbh_57673_3479230,1.04,0.34,0.70
c1ccnc(c1)CCCC(=O)N2CCCCCC2,m_22bbh_57673_3487046,1.03,0.37,0.65
Cc1c(c(nc2c1c(=O)[nH]n2C)C)CC(=O)N3CCCCCC3,m_22bbh_57673_3489056,0.81,0.21,0.60
c1cc2c(cc1CCCC(=O)N3CCCCCC3)CC(=O)N2,m_22bbh_57673_3489350,0.85,0.23,0.62
CC(C)(C)OC(=O)N[C@H](CCC(=O)N1CCCCCC1)c2ccccc2,m_22bbh_57673_3489462,0.81,0.29,0.52
CC[C@H](CC(=O)N1CCCCCC1)C(C)C,m_22bbh_57673_3489478,0.87,0.20,0.67
CC1(CCN(CC1)C(=O)c2ccccc2)C(=O)N3CCCCCC3,m_22bbh_57673_3489540,0.89,0.32,0.57
C=CCOCC(=O)N1CCCCCC1,m_22bbh_57673_3489590,0.88,0.26,0.62
c1ccc2c(c1)cc(n2CC#N)C(=O)N3CCCCCC3,m_22bbh_57673_3489938,0.95,0.35,0.61
